road,hour,traffic
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,22.80701754385965%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,0.0%
Elizabeth Drive Westbound,09:30,9.836065573770492%
Elizabeth Drive Eastbound,09:30,22%
Elizabeth Drive Eastbound,09:30,0%
Elizabeth Drive Eastbound,09:30,43%
Elizabeth Drive Eastbound,09:30,19%
Elizabeth Drive Eastbound,09:30,0%
Elizabeth Drive Eastbound,09:30,0%
Elizabeth Drive Eastbound,09:30,0%
Elizabeth Drive Eastbound,09:30,0%
Elizabeth Drive Eastbound,09:30,0%
Elizabeth Drive Eastbound,09:30,0%
Elizabeth Drive Eastbound,09:30,0%
Elizabeth Drive Eastbound,09:30,0%
Elizabeth Drive Eastbound,09:30,31%
Elizabeth Drive Eastbound,09:30,0%
Elizabeth Drive Eastbound,09:30,36%
Elizabeth Drive Eastbound,09:30,52.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,36.73469387755102%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,28.125%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,11.764705882352944%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Elizabeth Drive Eastbound,09:30,0.0%
Liverpool Road Eastbound,09:30,31%
Liverpool Road Eastbound,09:30,0%
Liverpool Road Eastbound,09:30,0%
Liverpool Road Eastbound,09:30,50%
Liverpool Road Eastbound,09:30,0%
Liverpool Road Eastbound,09:30,0%
Liverpool Road Eastbound,09:30,0%
Liverpool Road Eastbound,09:30,20%
Liverpool Road Eastbound,09:30,53%
Liverpool Road Eastbound,09:30,19%
Liverpool Road Eastbound,09:30,28%
Liverpool Road Eastbound,09:30,82%
Liverpool Road Eastbound,09:30,0.0%
Liverpool Road Eastbound,09:30,0.0%
Liverpool Road Eastbound,09:30,0.0%
Liverpool Road Eastbound,09:30,0.0%
Liverpool Road Eastbound,09:30,45.65217391304349%
Liverpool Road Eastbound,09:30,20.93023255813954%
Liverpool Road Eastbound,09:30,0.0%
Liverpool Road Eastbound,09:30,0.0%
Liverpool Road Eastbound,09:30,23.809523809523814%
Liverpool Road Eastbound,09:30,0.0%
Liverpool Road Eastbound,09:30,0.0%
Liverpool Road Eastbound,09:30,88.88888888888889%
Liverpool Road Eastbound,09:30,21.276595744680847%
Liverpool Road Eastbound,09:30,0.0%
Liverpool Road Eastbound,09:30,3.9215686274509776%
Liverpool Road Eastbound,09:30,3.9215686274509776%
Liverpool Road Eastbound,09:30,24.444444444444446%
Liverpool Road Eastbound,09:30,34.88372093023256%
Liverpool Road Eastbound,09:30,0.0%
Liverpool Road Eastbound,09:30,0.0%
Liverpool Road Eastbound,09:30,18.6046511627907%
Liverpool Road Eastbound,09:30,0.0%
Liverpool Road Eastbound,09:30,23.684210526315784%
Liverpool Road Eastbound,09:30,73.6842105263158%
Liverpool Road Eastbound,09:30,38.297872340425535%
Liverpool Road Eastbound,09:30,0.0%
Liverpool Road Eastbound,09:30,0.0%
Liverpool Road Eastbound,09:30,0.0%
Liverpool Road Eastbound,09:30,0.0%
Liverpool Road Eastbound,09:30,0.0%
Liverpool Road Eastbound,09:30,0.0%
Liverpool Road Eastbound,09:30,0.0%
Liverpool Road Eastbound,09:30,41.02564102564102%
Liverpool Road Eastbound,09:30,0.0%
Liverpool Road Eastbound,09:30,0.0%
Liverpool Road Eastbound,09:30,85.71428571428572%
Liverpool Road Westbound,09:30,0%
Liverpool Road Westbound,09:30,25%
Liverpool Road Westbound,09:30,28%
Liverpool Road Westbound,09:30,37%
Liverpool Road Westbound,09:30,0%
Liverpool Road Westbound,09:30,20%
Liverpool Road Westbound,09:30,20%
Liverpool Road Westbound,09:30,50%
Liverpool Road Westbound,09:30,38%
Liverpool Road Westbound,09:30,0%
Liverpool Road Westbound,09:30,35%
Liverpool Road Westbound,09:30,0%
Liverpool Road Westbound,09:30,0%
Liverpool Road Westbound,09:30,0.0%
Liverpool Road Westbound,09:30,0.0%
Liverpool Road Westbound,09:30,0.0%
Liverpool Road Westbound,09:30,0.0%
Liverpool Road Westbound,09:30,27.083333333333336%
Liverpool Road Westbound,09:30,0.0%
Liverpool Road Westbound,09:30,23.529411764705888%
Liverpool Road Westbound,09:30,58.13953488372092%
Liverpool Road Westbound,09:30,58.53658536585367%
Liverpool Road Westbound,09:30,0.0%
Liverpool Road Westbound,09:30,0.0%
Liverpool Road Westbound,09:30,18.75%
Liverpool Road Westbound,09:30,36.8421052631579%
Liverpool Road Westbound,09:30,0.0%
Liverpool Road Westbound,09:30,34.14634146341463%
Liverpool Road Westbound,09:30,23.684210526315784%
Liverpool Road Westbound,09:30,23.684210526315784%
Liverpool Road Westbound,09:30,0.0%
Liverpool Road Westbound,09:30,0.0%
Liverpool Road Westbound,09:30,0.0%
Liverpool Road Westbound,09:30,48.837209302325576%
Liverpool Road Westbound,09:30,48.837209302325576%
Liverpool Road Westbound,09:30,21.276595744680847%
Liverpool Road Westbound,09:30,21.276595744680847%
Liverpool Road Westbound,09:30,0.0%
Liverpool Road Westbound,09:30,0.0%
Liverpool Road Westbound,09:30,32.55813953488372%
Liverpool Road Westbound,09:30,0.0%
Liverpool Road Westbound,09:30,0.0%
Liverpool Road Westbound,09:30,23.684210526315784%
Liverpool Road Westbound,09:30,32.6530612244898%
Liverpool Road Westbound,09:30,0.0%
Liverpool Road Westbound,09:30,0.0%
Liverpool Road Westbound,09:30,25.58139534883721%
Liverpool Road Westbound,09:30,25.58139534883721%
Liverpool Road Westbound,09:30,0.0%
Liverpool Road Westbound,09:30,0.0%
Liverpool Road Westbound,09:30,14.583333333333336%
Liverpool Road Westbound,09:30,31.57894736842105%
Eastern distributor southbound,09:30,0%
Eastern distributor southbound,09:30,19%
Eastern distributor southbound,09:30,52%
Eastern distributor southbound,09:30,0%
Eastern distributor southbound,09:30,0.0%
Eastern distributor southbound,09:30,54.28571428571429%
Eastern distributor southbound,09:30,0.0%
Eastern distributor southbound,09:30,0.0%
Eastern distributor southbound,09:30,21.311475409836067%
Eastern distributor southbound,09:30,0.0%
Eastern distributor southbound,09:30,20.0%
Eastern distributor southbound,09:30,34.42622950819673%
Eastern distributor southbound,09:30,45.070422535211264%
Eastern distributor southbound,09:30,30.000000000000004%
Eastern distributor southbound,09:30,21.62162162162162%
Eastern distributor northbound,09:45,0%
Eastern distributor northbound,09:45,19%
Eastern distributor northbound,09:45,44%
Eastern distributor northbound,09:45,21%
Eastern distributor northbound,09:45,0%
Eastern distributor northbound,09:45,0%
Eastern distributor northbound,09:45,0%
Eastern distributor northbound,09:45,0.0%
Eastern distributor northbound,09:45,0.0%
Eastern distributor northbound,09:45,0.0%
Eastern distributor northbound,09:45,0.0%
Eastern distributor northbound,09:45,29.411764705882348%
Eastern distributor northbound,09:45,29.411764705882348%
Eastern distributor northbound,09:45,29.411764705882348%
Eastern distributor northbound,09:45,0.0%
Eastern distributor northbound,09:45,39.43661971830986%
Eastern distributor northbound,09:45,37.142857142857146%
Eastern distributor northbound,09:45,39.43661971830986%
Eastern distributor northbound,09:45,0.0%
Eastern distributor northbound,09:45,0.0%
Eastern distributor northbound,09:45,0.0%
Westren Distributor Eastbound,09:45,0%
Westren Distributor Eastbound,09:45,0%
Westren Distributor Eastbound,09:45,0%
Westren Distributor Eastbound,09:45,0%
Westren Distributor Eastbound,09:45,0%
Westren Distributor Westbound,09:45,0%
Westren Distributor Westbound,09:45,0%
Westren Distributor Westbound,09:45,0%
Westren Distributor Westbound,09:45,0%
Westren Distributor Westbound,09:45,0%
Westren Distributor Westbound,09:45,0%
Westren Distributor Westbound,09:45,0%
Cahill Expressway Northbound,09:45,0%
Cahill Expressway Northbound,09:45,0%
Cahill Expressway Northbound,09:45,0%
Cahill Expressway Northbound,09:45,0%
Cahill Expressway Northbound,09:45,0%
Cahill Expressway Northbound,09:45,0%
Cahill Expressway Northbound,09:45,0.0%
Cahill Expressway Northbound,09:45,0.0%
Cahill Expressway Northbound,09:45,0.0%
Cahill Expressway Northbound,09:45,0.0%
Cahill Expressway Northbound,09:45,0.0%
Cahill Expressway Northbound,09:45,0.0%
Cahill Expressway Northbound,09:45,0.0%
Cahill Expressway Northbound,09:45,0.0%
Cahill Expressway Northbound,09:45,0.0%
Cahill Expressway Northbound,09:45,0.0%
Cahill Expressway Northbound,09:45,0.0%
Cahill Expressway Northbound,09:45,0.0%
Cahill Expressway southbound,09:45,0%
Cahill Expressway southbound,09:45,20%
Cahill Expressway southbound,09:45,0%
Cahill Expressway southbound,09:45,0%
Cahill Expressway southbound,09:45,0%
Cahill Expressway southbound,09:45,0.0%
Cahill Expressway southbound,09:45,0.0%
Cahill Expressway southbound,09:45,0.0%
Cahill Expressway southbound,09:45,0.0%
Cahill Expressway southbound,09:45,0.0%
Cahill Expressway southbound,09:45,32.758620689655174%
Cahill Expressway southbound,09:45,26.66666666666667%
Cahill Expressway southbound,09:45,26.66666666666667%
Cahill Expressway southbound,09:45,26.66666666666667%
Cahill Expressway southbound,09:45,26.66666666666667%
City road southbound,09:45,0%
City road southbound,09:45,0.0%
City road southbound,09:45,0.0%
City road nortbound,09:45,0%
City road nortbound,09:45,23%
City road nortbound,09:45,0.0%
City road nortbound,09:45,0.0%
City road nortbound,09:45,0.0%
City road nortbound,09:45,0.0%
Brisbane Water Drive Northbound,09:45,0%
Brisbane Water Drive Northbound,09:45,0%
Brisbane Water Drive Northbound,09:45,0%
Brisbane Water Drive Northbound,09:45,0%
Brisbane Water Drive Northbound,09:45,0%
Brisbane Water Drive Northbound,09:45,0%
Brisbane Water Drive Northbound,09:45,0%
Brisbane Water Drive Northbound,09:45,0%
Brisbane Water Drive Northbound,09:45,0%
Brisbane Water Drive Northbound,09:45,0%
Brisbane Water Drive Northbound,09:45,0%
Brisbane Water Drive Northbound,09:45,24%
Brisbane Water Drive Northbound,09:45,0.0%
Brisbane Water Drive Northbound,09:45,0.0%
Brisbane Water Drive Northbound,09:45,0.0%
Brisbane Water Drive Northbound,09:45,0.0%
Brisbane Water Drive Northbound,09:45,0.0%
Brisbane Water Drive Northbound,09:45,0.0%
Brisbane Water Drive Northbound,09:45,0.0%
Brisbane Water Drive Northbound,09:45,0.0%
Brisbane Water Drive Northbound,09:45,0.0%
Brisbane Water Drive Northbound,09:45,0.0%
Brisbane Water Drive Northbound,09:45,0.0%
Brisbane Water Drive Northbound,09:45,0.0%
Brisbane Water Drive Northbound,09:45,0.0%
Brisbane Water Drive Northbound,09:45,0.0%
Brisbane Water Drive Northbound,09:45,0.0%
Brisbane Water Drive Northbound,09:45,0.0%
Brisbane Water Drive Northbound,09:45,0.0%
Brisbane Water Drive Northbound,09:45,0.0%
Brisbane Water Drive Northbound,09:45,0.0%
Brisbane Water Drive Northbound,09:45,0.0%
Brisbane Water Drive Northbound,09:45,0.0%
Brisbane Water Drive Northbound,09:45,0.0%
Brisbane Water Drive Northbound,09:45,0.0%
Brisbane Water Drive Northbound,09:45,0.0%
Brisbane Water Drive Southbound,09:45,0%
Brisbane Water Drive Southbound,09:45,0%
Brisbane Water Drive Southbound,09:45,0%
Brisbane Water Drive Southbound,09:45,0%
Brisbane Water Drive Southbound,09:45,0%
Brisbane Water Drive Southbound,09:45,0%
Brisbane Water Drive Southbound,09:45,0%
Brisbane Water Drive Southbound,09:45,0%
Brisbane Water Drive Southbound,09:45,0%
Brisbane Water Drive Southbound,09:45,0%
Brisbane Water Drive Southbound,09:45,0%
Brisbane Water Drive Southbound,09:45,8.92857142857143%
Brisbane Water Drive Southbound,09:45,8.92857142857143%
Brisbane Water Drive Southbound,09:45,0.0%
Brisbane Water Drive Southbound,09:45,0.0%
Brisbane Water Drive Southbound,09:45,0.0%
Brisbane Water Drive Southbound,09:45,0.0%
Brisbane Water Drive Southbound,09:45,0.0%
Brisbane Water Drive Southbound,09:45,0.0%
Brisbane Water Drive Southbound,09:45,0.0%
Brisbane Water Drive Southbound,09:45,0.0%
Brisbane Water Drive Southbound,09:45,0.0%
Brisbane Water Drive Southbound,09:45,0.0%
Brisbane Water Drive Southbound,09:45,0.0%
Brisbane Water Drive Southbound,09:45,0.0%
Brisbane Water Drive Southbound,09:45,0.0%
Brisbane Water Drive Southbound,09:45,0.0%
Brisbane Water Drive Southbound,09:45,0.0%
Brisbane Water Drive Southbound,09:45,0.0%
Brisbane Water Drive Southbound,09:45,0.0%
Brisbane Water Drive Southbound,09:45,0.0%
Brisbane Water Drive Southbound,09:45,0.0%
Brisbane Water Drive Southbound,09:45,0.0%
Burns Bay Road Northbound,09:45,0%
Burns Bay Road Northbound,09:45,0%
Burns Bay Road Northbound,09:45,0%
Burns Bay Road Northbound,09:45,0%
Burns Bay Road Northbound,09:45,0%
Burns Bay Road Northbound,09:45,38%
Burns Bay Road Northbound,09:45,38%
Burns Bay Road Northbound,09:45,0%
Burns Bay Road Northbound,09:45,0.0%
Burns Bay Road Northbound,09:45,24.32432432432432%
Burns Bay Road Northbound,09:45,0.0%
Burns Bay Road Northbound,09:45,0.0%
Burns Bay Road Northbound,09:45,0.0%
Burns Bay Road Northbound,09:45,57.77777777777777%
Burns Bay Road Northbound,09:45,18.6046511627907%
Burns Bay Road Northbound,09:45,26.66666666666667%
Burns Bay Road Northbound,09:45,0.0%
Burns Bay Road Northbound,09:45,0.0%
Burns Bay Road Northbound,09:45,0.0%
Burns Bay Road Northbound,09:45,22.916666666666664%
Burns Bay Road Northbound,09:45,0.0%
Burns Bay Road Northbound,09:45,48.837209302325576%
Burns Bay Road Northbound,09:45,0.0%
Burns Bay Road Northbound,09:45,20.68965517241379%
Burns Bay Road Southbound,09:45,0%
Burns Bay Road Southbound,09:45,0%
Burns Bay Road Southbound,09:45,0%
Burns Bay Road Southbound,09:45,0%
Burns Bay Road Southbound,09:45,0%
Burns Bay Road Southbound,09:45,0%
Burns Bay Road Southbound,09:45,42.85714285714286%
Burns Bay Road Southbound,09:45,0.0%
Burns Bay Road Southbound,09:45,0.0%
Burns Bay Road Southbound,09:45,0.0%
Burns Bay Road Southbound,09:45,0.0%
Burns Bay Road Southbound,09:45,16.129032258064512%
Burns Bay Road Southbound,09:45,37.2093023255814%
Burns Bay Road Southbound,09:45,0.0%
Burns Bay Road Southbound,09:45,0.0%
Burns Bay Road Southbound,09:45,0.0%
Burns Bay Road Southbound,09:45,0.0%
Burns Bay Road Southbound,09:45,0.0%
Camden Valley Way Northbound,09:45,21%
Camden Valley Way Northbound,09:45,0%
Camden Valley Way Northbound,09:45,0%
Camden Valley Way Northbound,09:45,0%
Camden Valley Way Northbound,09:45,36%
Camden Valley Way Northbound,09:45,0%
Camden Valley Way Northbound,09:45,0%
Camden Valley Way Northbound,09:45,21%
Camden Valley Way Northbound,09:45,0%
Camden Valley Way Northbound,09:45,0%
Camden Valley Way Northbound,09:45,0%
Camden Valley Way Northbound,09:45,0%
Camden Valley Way Northbound,09:45,0%
Camden Valley Way Northbound,09:45,0%
Camden Valley Way Northbound,09:45,0%
Camden Valley Way Northbound,09:45,0%
Camden Valley Way Northbound,09:45,0%
Camden Valley Way Northbound,09:45,0%
Camden Valley Way Northbound,09:45,21%
Camden Valley Way Northbound,09:45,0%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,17.85714285714286%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,9.230769230769232%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,15.517241379310342%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,15.517241379310342%
Camden Valley Way Northbound,09:45,35.71428571428571%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,18.461538461538463%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,23.188405797101453%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,0.0%
Camden Valley Way Northbound,09:45,22.72727272727273%
Camden Valley Way Southbound,09:45,46%
Camden Valley Way Southbound,09:45,0%
Camden Valley Way Southbound,09:45,0%
Camden Valley Way Southbound,09:45,0%
Camden Valley Way Southbound,09:45,0%
Camden Valley Way Southbound,09:45,0%
Camden Valley Way Southbound,09:45,0%
Camden Valley Way Southbound,09:45,0%
